route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
30452,WEEKDAY,267_1_WD_11,SHP_30452_1,Q13,1
30452,WEEKDAY,267_1_WD_12,SHP_30452_1,Q13,1
30452,WEEKDAY,267_1_WD_13,SHP_30452_1,Q13,1
30452,WEEKDAY,267_1_WD_14,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_1,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_2,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_3,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_4,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_5,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_6,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_7,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_8,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_9,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_10,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_11,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_12,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_13,SHP_30452_1,Q13,1
30452,WEEKEND,267_1_WE_14,SHP_30452_1,Q13,1
30453,WEEKDAY,268_0_WD_1,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_2,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_3,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_4,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_5,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_6,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_7,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_8,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_9,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_10,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_11,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_12,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_13,SHP_30453_0,Q14,0
30453,WEEKDAY,268_0_WD_14,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_1,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_2,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_3,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_4,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_5,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_6,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_7,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_8,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_9,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_10,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_11,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_12,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_13,SHP_30453_0,Q14,0
30453,WEEKEND,268_0_WE_14,SHP_30453_0,Q14,0
30453,WEEKDAY,268_1_WD_1,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_2,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_3,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_4,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_5,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_6,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_7,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_8,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_9,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_10,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_11,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_12,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_13,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_14,SHP_30453_1,Q14,1
30453,WEEKDAY,268_1_WD_15,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_1,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_2,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_3,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_4,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_5,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_6,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_7,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_8,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_9,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_10,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_11,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_12,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_13,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_14,SHP_30453_1,Q14,1
30453,WEEKEND,268_1_WE_15,SHP_30453_1,Q14,1
30454,WEEKDAY,270_0_WD_1,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_2,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_3,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_4,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_5,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_6,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_7,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_8,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_9,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_10,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_11,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_12,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_13,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_14,SHP_30454_0,Q16,0
30454,WEEKDAY,270_0_WD_15,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_1,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_2,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_3,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_4,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_5,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_6,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_7,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_8,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_9,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_10,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_11,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_12,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_13,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_14,SHP_30454_0,Q16,0
30454,WEEKEND,270_0_WE_15,SHP_30454_0,Q16,0
30455,WEEKDAY,269_0_WD_1,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_2,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_3,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_4,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_5,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_6,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_7,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_8,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_9,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_10,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_11,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_12,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_13,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_14,SHP_30455_0,Q15,0
30455,WEEKDAY,269_0_WD_15,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_1,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_2,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_3,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_4,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_5,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_6,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_7,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_8,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_9,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_10,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_11,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_12,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_13,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_14,SHP_30455_0,Q15,0
30455,WEEKEND,269_0_WE_15,SHP_30455_0,Q15,0
