trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
weekend_2206,08:22:00,08:23:00,18800,700,10.36
weekend_2206,08:28:00,08:29:00,50000,800,12.706
weekend_2206,08:32:00,08:33:00,50300,900,14.856
weekend_2206,08:34:00,08:35:00,50400,1000,15.806
weekend_2206,08:37:00,08:37:00,50500,1100,17.056
weekend_2206,08:41:00,08:41:00,50600,1200,20.006
weekend_2207,08:05:00,08:05:00,50600,100,0
weekend_2207,08:08:00,08:09:00,50500,200,2.95
weekend_2207,08:11:00,08:12:00,50400,300,4.2
weekend_2207,08:13:00,08:14:00,50300,400,5.15
weekend_2207,08:17:00,08:18:00,50000,500,7.3
weekend_2207,08:23:00,08:24:00,18800,600,9.646
weekend_2207,08:26:00,08:27:00,18900,700,11.006
weekend_2207,08:30:00,08:31:00,19000,800,12.726
weekend_2207,08:34:00,08:36:00,19100,900,13.886
weekend_2207,08:42:00,08:42:00,19205,1000,16.006
weekend_2211,09:05:00,09:05:00,50600,100,0
weekend_2211,09:08:00,09:09:00,50500,200,2.95
weekend_2211,09:11:00,09:12:00,50400,300,4.2
weekend_2211,09:13:00,09:14:00,50300,400,5.15
weekend_2211,09:17:00,09:18:00,50000,500,7.3
weekend_2211,09:23:00,09:24:00,18800,600,9.646
weekend_2211,09:26:00,09:27:00,18900,700,11.006
weekend_2211,09:30:00,09:31:00,19000,800,12.726
weekend_2211,09:34:00,09:36:00,19100,900,13.886
weekend_2211,09:42:00,09:42:00,19205,1000,16.006
weekend_2212,06:25:00,06:25:00,25100,100,0
weekend_2212,06:41:00,06:42:00,23900,200,24.96
weekend_2212,06:54:00,06:55:00,23100,300,39.14
weekend_2212,07:00:00,07:00:00,22900,400,43.6
weekend_2212,07:05:00,07:06:00,22700,500,48.27
weekend_2212,07:14:00,07:14:00,22400,600,57.22
weekend_2212,07:20:00,07:20:00,22000,700,62.97
weekend_2212,07:30:00,07:30:00,21500,800,70.03
weekend_2212,07:36:00,07:36:00,21300,900,73.93
weekend_2212,07:49:00,07:49:00,20900,1000,84.38
weekend_2212,07:55:00,07:55:00,20500,1100,89.18
weekend_2212,07:58:00,07:58:00,20402,1200,91.64
weekend_2212,08:01:00,08:02:00,20400,1300,94.24
weekend_2212,08:13:00,08:19:00,19900,1400,105.14
weekend_2212,08:25:00,08:26:00,19600,1500,111.48
weekend_2212,08:32:00,08:32:00,19400,1600,114.58
weekend_2212,08:37:00,08:37:00,19300,1700,117.88
weekend_2212,08:39:00,08:40:00,19205,1800,118.58
weekend_2212,08:45:00,08:47:00,19100,1900,120.7
weekend_2212,08:50:00,08:51:00,19000,2000,121.86
weekend_2212,08:54:00,08:55:00,18900,2100,123.58
weekend_2212,08:57:00,08:58:00,18800,2200,124.94
weekend_2212,09:03:00,09:04:00,50000,2300,127.286
weekend_2212,09:07:00,09:08:00,50300,2400,129.436
weekend_2212,09:09:00,09:10:00,50400,2500,130.386
weekend_2212,09:12:00,09:12:00,50500,2600,131.636
weekend_2212,09:16:00,09:16:00,50600,2700,134.586
weekend_2214,07:10:00,07:10:00,25100,100,0
weekend_2214,07:26:00,07:27:00,23900,200,24.96
weekend_2214,07:39:00,07:40:00,23100,300,39.14
weekend_2214,07:45:00,07:45:00,22900,400,43.6
weekend_2214,07:50:00,07:51:00,22700,500,48.27
weekend_2214,07:59:00,07:59:00,22400,600,57.22
weekend_2214,08:05:00,08:05:00,22000,700,62.97
weekend_2214,08:15:00,08:15:00,21500,800,70.03
weekend_2214,08:21:00,08:21:00,21300,900,73.93
weekend_2214,08:34:00,08:39:00,20900,1000,84.38
weekend_2214,08:45:00,08:45:00,20500,1100,89.18
weekend_2214,08:48:00,08:48:00,20402,1200,91.64
weekend_2214,08:51:00,08:52:00,20400,1300,94.24
weekend_2214,09:03:00,09:04:00,19900,1400,105.14
weekend_2214,09:10:00,09:11:00,19600,1500,111.48
weekend_2214,09:17:00,09:17:00,19400,1600,114.58
weekend_2214,09:22:00,09:22:00,19300,1700,117.88
weekend_2214,09:24:00,09:25:00,19205,1800,118.58
weekend_2214,09:30:00,09:32:00,19100,1900,120.7
weekend_2214,09:35:00,09:36:00,19000,2000,121.86
weekend_2214,09:39:00,09:40:00,18900,2100,123.58
weekend_2214,09:42:00,09:43:00,18800,2200,124.94
weekend_2214,09:48:00,09:49:00,50000,2300,127.286
weekend_2214,09:52:00,09:53:00,50300,2400,129.436
weekend_2214,09:54:00,09:55:00,50400,2500,130.386
weekend_2214,09:57:00,09:57:00,50500,2600,131.636
weekend_2214,10:01:00,10:01:00,50600,2700,134.586
weekend_2215,10:00:00,10:00:00,50600,100,0
weekend_2215,10:03:00,10:04:00,50500,200,2.95
weekend_2215,10:06:00,10:07:00,50400,300,4.2
weekend_2215,10:08:00,10:09:00,50300,400,5.15
weekend_2215,10:12:00,10:13:00,50000,500,7.3
weekend_2215,10:18:00,10:19:00,18800,600,9.646
weekend_2215,10:21:00,10:22:00,18900,700,11.006
weekend_2215,10:25:00,10:26:00,19000,800,12.726
weekend_2215,10:29:00,10:31:00,19100,900,13.886
weekend_2215,10:37:00,10:37:00,19205,1000,16.006
weekend_2219,11:00:00,11:00:00,50600,100,0
weekend_2219,11:03:00,11:04:00,50500,200,2.95
weekend_2219,11:06:00,11:07:00,50400,300,4.2
weekend_2219,11:08:00,11:09:00,50300,400,5.15
weekend_2219,11:12:00,11:13:00,50000,500,7.3
weekend_2219,11:18:00,11:19:00,18800,600,9.646
weekend_2219,11:21:00,11:22:00,18900,700,11.006
weekend_2219,11:25:00,11:26:00,19000,800,12.726
weekend_2219,11:29:00,11:31:00,19100,900,13.886
weekend_2219,11:37:00,11:37:00,19205,1000,16.006
weekend_2232,13:37:00,13:37:00,19400,100,0
weekend_2232,13:42:00,13:42:00,19300,200,3.3
weekend_2232,13:44:00,13:45:00,19205,300,4
weekend_2232,13:50:00,13:52:00,19100,400,6.12
weekend_2232,13:55:00,13:56:00,19000,500,7.28
weekend_2232,13:59:00,14:00:00,18900,600,9
weekend_2232,14:02:00,14:03:00,18800,700,10.36
weekend_2232,14:08:00,14:09:00,50000,800,12.706
weekend_2232,14:12:00,14:13:00,50300,900,14.856
weekend_2232,14:14:00,14:15:00,50400,1000,15.806
weekend_2232,14:17:00,14:17:00,50500,1100,17.056
weekend_2232,14:21:00,14:21:00,50600,1200,20.006
weekend_2236,14:37:00,14:37:00,19400,100,0
weekend_2236,14:42:00,14:42:00,19300,200,3.3
weekend_2236,14:44:00,14:45:00,19205,300,4
weekend_2236,14:50:00,14:52:00,19100,400,6.12
weekend_2236,14:55:00,14:56:00,19000,500,7.28
weekend_2236,14:59:00,15:00:00,18900,600,9
weekend_2236,15:02:00,15:03:00,18800,700,10.36
weekend_2236,15:08:00,15:09:00,50000,800,12.706
weekend_2236,15:12:00,15:13:00,50300,900,14.856
weekend_2236,15:14:00,15:15:00,50400,1000,15.806
weekend_2236,15:17:00,15:17:00,50500,1100,17.056
weekend_2236,15:21:00,15:21:00,50600,1200,20.006
weekend_2243,16:30:00,16:30:00,50600,100,0
weekend_2243,16:33:00,16:34:00,50500,200,2.95
weekend_2243,16:36:00,16:37:00,50400,300,4.2
weekend_2243,16:38:00,16:39:00,50300,400,5.15
weekend_2243,16:42:00,16:43:00,50000,500,7.3
weekend_2243,16:48:00,16:49:00,18800,600,9.646
weekend_2243,16:51:00,16:52:00,18900,700,11.006
weekend_2243,16:55:00,16:56:00,19000,800,12.726
weekend_2243,16:59:00,17:01:00,19100,900,13.886
weekend_2243,17:07:00,17:07:00,19205,1000,16.006
weekend_2248,17:37:00,17:37:00,19400,100,0
weekend_2248,17:42:00,17:42:00,19300,200,3.3
weekend_2248,17:44:00,17:45:00,19205,300,4
weekend_2248,17:50:00,17:52:00,19100,400,6.12
weekend_2248,17:55:00,17:56:00,19000,500,7.28
weekend_2248,17:59:00,18:00:00,18900,600,9
weekend_2248,18:02:00,18:03:00,18800,700,10.36
weekend_2248,18:08:00,18:09:00,50000,800,12.706
weekend_2248,18:12:00,18:13:00,50300,900,14.856
weekend_2248,18:14:00,18:15:00,50400,1000,15.806
weekend_2248,18:17:00,18:17:00,50500,1100,17.056
weekend_2248,18:21:00,18:21:00,50600,1200,20.006
weekend_2250,18:32:00,18:32:00,19100,100,0
weekend_2250,18:35:00,18:36:00,19000,200,1.16
weekend_2250,18:39:00,18:40:00,18900,300,2.88
weekend_2250,18:42:00,18:43:00,18800,400,4.24
weekend_2250,18:48:00,18:49:00,50000,500,6.586
weekend_2250,18:52:00,18:53:00,50300,600,8.736
weekend_2250,18:54:00,18:55:00,50400,700,9.686
weekend_2250,18:57:00,18:57:00,50500,800,10.936
weekend_2250,19:01:00,19:01:00,50600,900,13.886
weekend_2254,19:32:00,19:32:00,19100,100,0
weekend_2254,19:35:00,19:36:00,19000,200,1.16
weekend_2254,19:39:00,19:40:00,18900,300,2.88
weekend_2254,19:42:00,19:43:00,18800,400,4.24
weekend_2254,19:48:00,19:49:00,50000,500,6.586
weekend_2254,19:52:00,19:53:00,50300,600,8.736
weekend_2254,19:54:00,19:55:00,50400,700,9.686
weekend_2254,19:57:00,19:57:00,50500,800,10.936
weekend_2254,20:01:00,20:01:00,50600,900,13.886
weekend_2258,20:17:00,20:17:00,19400,100,0
weekend_2258,20:22:00,20:22:00,19300,200,3.3
weekend_2258,20:24:00,20:25:00,19205,300,4
weekend_2258,20:30:00,20:32:00,19100,400,6.12
weekend_2258,20:35:00,20:36:00,19000,500,7.28
weekend_2258,20:39:00,20:40:00,18900,600,9
weekend_2258,20:42:00,20:43:00,18800,700,10.36
weekend_2258,20:48:00,20:49:00,50000,800,12.706
weekend_2258,20:52:00,20:53:00,50300,900,14.856
weekend_2258,20:54:00,20:55:00,50400,1000,15.806
weekend_2258,20:57:00,20:57:00,50500,1100,17.056
weekend_2258,21:01:00,21:01:00,50600,1200,20.006
weekend_2259,19:45:00,19:45:00,50600,100,0
weekend_2259,19:48:00,19:49:00,50500,200,2.95
weekend_2259,19:51:00,19:52:00,50400,300,4.2
weekend_2259,19:53:00,19:54:00,50300,400,5.15
weekend_2259,19:57:00,19:58:00,50000,500,7.3
weekend_2259,20:03:00,20:04:00,18800,600,9.646
weekend_2259,20:06:00,20:07:00,18900,700,11.006
weekend_2259,20:10:00,20:11:00,19000,800,12.726
weekend_2259,20:14:00,20:16:00,19100,900,13.886
weekend_2259,20:22:00,20:22:00,19205,1000,16.006
weekend_2262,21:17:00,21:17:00,19400,100,0
weekend_2262,21:22:00,21:22:00,19300,200,3.3
weekend_2262,21:24:00,21:25:00,19205,300,4
weekend_2262,21:30:00,21:32:00,19100,400,6.12
weekend_2262,21:35:00,21:36:00,19000,500,7.28
weekend_2262,21:39:00,21:40:00,18900,600,9
weekend_2262,21:42:00,21:43:00,18800,700,10.36
weekend_2262,21:48:00,21:49:00,50000,800,12.706
weekend_2262,21:52:00,21:53:00,50300,900,14.856
weekend_2262,21:54:00,21:55:00,50400,1000,15.806
weekend_2262,21:57:00,21:57:00,50500,1100,17.056
weekend_2262,22:01:00,22:01:00,50600,1200,20.006
weekend_2266,22:17:00,22:17:00,19400,100,0
weekend_2266,22:22:00,22:22:00,19300,200,3.3
weekend_2266,22:24:00,22:25:00,19205,300,4
weekend_2266,22:30:00,22:32:00,19100,400,6.12
weekend_2266,22:35:00,22:36:00,19000,500,7.28
weekend_2266,22:39:00,22:40:00,18900,600,9
weekend_2266,22:42:00,22:43:00,18800,700,10.36
weekend_2266,22:48:00,22:49:00,50000,800,12.706
weekend_2266,22:52:00,22:53:00,50300,900,14.856
weekend_2266,22:54:00,22:55:00,50400,1000,15.806
weekend_2266,22:57:00,22:57:00,50500,1100,17.056
weekend_2266,23:01:00,23:01:00,50600,1200,20.006
weekend_2302,06:50:00,06:50:00,19100,100,0
weekend_2302,06:53:00,06:54:00,19000,200,1.16
weekend_2302,06:57:00,06:58:00,18900,300,2.88
weekend_2302,07:00:00,07:01:00,18800,400,4.24
weekend_2302,07:05:00,07:05:00,18700,500,8.06
weekend_2302,07:10:00,07:11:00,18600,600,11.61
weekend_2302,07:13:00,07:14:00,18400,700,12.61
weekend_2302,07:20:00,07:21:00,18500,800,18.72
weekend_2302,07:28:00,07:29:00,18100,900,25.6
weekend_2302,07:36:00,07:37:00,17800,1000,32.98
weekend_2302,07:45:00,07:45:00,17300,1100,44.26
weekend_2302,07:53:00,07:53:00,16500,1200,55.16
weekend_2302,07:56:00,07:57:00,16300,1300,59.26
weekend_2302,08:01:00,08:02:00,16100,1400,65.42
weekend_2302,08:11:00,08:11:00,15400,1500,80.38
weekend_2302,08:15:00,08:15:00,15200,1600,85.88
weekend_2311,06:25:00,06:25:00,15200,100,0
weekend_2311,06:28:00,06:28:00,15400,200,5.5
weekend_2311,06:38:00,06:38:00,16100,300,20.46
weekend_2311,06:43:00,06:43:00,16300,400,26.62
weekend_2311,06:46:00,06:47:00,16500,500,30.72
weekend_2311,06:54:00,06:55:00,17300,600,41.62
weekend_2311,07:03:00,07:04:00,17800,700,52.9
weekend_2311,07:11:00,07:11:00,18100,800,60.28
weekend_2311,07:18:00,07:19:00,18500,900,67.16
weekend_2311,07:26:00,07:26:00,18400,1000,73.27
weekend_2311,07:29:00,07:29:00,18600,1100,74.27
weekend_2311,07:34:00,07:35:00,18700,1200,77.82
weekend_2311,07:39:00,07:40:00,18800,1300,81.64
weekend_2311,07:42:00,07:43:00,18900,1400,83
weekend_2311,07:46:00,07:47:00,19000,1500,84.72
weekend_2311,07:50:00,07:50:00,19100,1600,85.88
weekend_2315,06:55:00,06:55:00,15200,100,0
weekend_2315,06:58:00,06:58:00,15400,200,5.5
weekend_2315,07:08:00,07:08:00,16100,300,20.46
weekend_2315,07:13:00,07:13:00,16300,400,26.62
weekend_2315,07:16:00,07:17:00,16500,500,30.72
weekend_2315,07:24:00,07:25:00,17300,600,41.62
weekend_2315,07:33:00,07:34:00,17800,700,52.9
weekend_2315,07:41:00,07:41:00,18100,800,60.28
weekend_2315,07:48:00,07:49:00,18500,900,67.16
weekend_2315,07:56:00,07:56:00,18400,1000,73.27
weekend_2315,07:59:00,07:59:00,18600,1100,74.27
weekend_2315,08:04:00,08:05:00,18700,1200,77.82
weekend_2315,08:09:00,08:10:00,18800,1300,81.64
weekend_2315,08:12:00,08:13:00,18900,1400,83
weekend_2315,08:16:00,08:17:00,19000,1500,84.72
weekend_2315,08:20:00,08:20:00,19100,1600,85.88
weekend_2316,07:10:00,07:10:00,55200,100,0
weekend_2316,07:15:00,07:15:00,55100,200,2.11
weekend_2316,07:17:00,07:18:00,55000,300,3.36
weekend_2316,07:20:00,07:21:00,54900,400,5.46
weekend_2316,07:23:00,07:23:00,54800,500,7.02
weekend_2316,07:26:00,07:27:00,54700,600,8.89
weekend_2316,07:31:00,07:31:00,54500,700,11.86
weekend_2316,07:36:00,07:36:00,54400,800,15.47
weekend_2316,07:41:00,07:42:00,54200,900,19.16
weekend_2316,07:49:00,07:49:00,53800,1000,23.71
weekend_2316,07:54:00,07:55:00,53700,1100,27.27
weekend_2316,07:59:00,08:00:00,53600,1200,29.91
weekend_2316,08:02:00,08:02:00,53500,1300,30.94
weekend_2316,08:04:00,08:05:00,53400,1400,32.46
weekend_2316,08:09:00,08:09:00,53100,1500,34.96
weekend_2316,08:11:00,08:12:00,53000,1600,35.88
weekend_2316,08:14:00,08:15:00,52900,1700,37.29
weekend_2316,08:18:00,08:18:00,52800,1800,39.41
weekend_2316,08:20:00,08:21:00,52700,1900,40.11
weekend_2316,08:27:00,08:30:00,19100,2000,42.36
weekend_2316,08:33:00,08:34:00,19000,2100,43.52
weekend_2316,08:37:00,08:38:00,18900,2200,45.24
weekend_2316,08:40:00,08:41:00,18800,2300,46.6
weekend_2316,08:45:00,08:45:00,18700,2400,50.42
weekend_2316,08:50:00,08:51:00,18600,2500,53.97
weekend_2316,08:53:00,08:54:00,18400,2600,54.97
weekend_2316,09:00:00,09:01:00,18500,2700,61.08
weekend_2316,09:08:00,09:09:00,18100,2800,67.96
weekend_2316,09:16:00,09:17:00,17800,2900,75.34
weekend_2316,09:25:00,09:25:00,17300,3000,86.62
weekend_2316,09:33:00,09:33:00,16500,3100,97.52
weekend_2316,09:36:00,09:37:00,16300,3200,101.62
weekend_2316,09:41:00,09:42:00,16100,3300,107.78
weekend_2316,09:51:00,09:51:00,15400,3400,122.74
weekend_2316,09:55:00,09:55:00,15200,3500,128.24
weekend_2319,07:25:00,07:25:00,15200,100,0
weekend_2319,07:28:00,07:28:00,15400,200,5.5
weekend_2319,07:38:00,07:38:00,16100,300,20.46
weekend_2319,07:43:00,07:43:00,16300,400,26.62
weekend_2319,07:46:00,07:47:00,16500,500,30.72
weekend_2319,07:54:00,07:55:00,17300,600,41.62
weekend_2319,08:03:00,08:04:00,17800,700,52.9
weekend_2319,08:11:00,08:11:00,18100,800,60.28
weekend_2319,08:18:00,08:19:00,18500,900,67.16
weekend_2319,08:26:00,08:26:00,18400,1000,73.27
weekend_2319,08:29:00,08:29:00,18600,1100,74.27
weekend_2319,08:34:00,08:35:00,18700,1200,77.82
weekend_2319,08:39:00,08:40:00,18800,1300,81.64
weekend_2319,08:42:00,08:43:00,18900,1400,83
weekend_2319,08:46:00,08:47:00,19000,1500,84.72
weekend_2319,08:50:00,08:58:00,19100,1600,85.88
weekend_2319,09:04:00,09:04:00,52700,1700,88.13
weekend_2319,09:06:00,09:07:00,52800,1800,88.83
weekend_2319,09:10:00,09:10:00,52900,1900,90.95
weekend_2319,09:12:00,09:13:00,53000,2000,92.36
weekend_2319,09:15:00,09:16:00,53100,2100,93.28
weekend_2319,09:20:00,09:20:00,53400,2200,95.78
weekend_2319,09:22:00,09:23:00,53500,2300,97.3
weekend_2319,09:25:00,09:25:00,53600,2400,98.33
weekend_2319,09:29:00,09:30:00,53700,2500,100.97
weekend_2319,09:35:00,09:36:00,53800,2600,104.53
weekend_2319,09:42:00,09:43:00,54200,2700,109.08
weekend_2319,09:48:00,09:49:00,54400,2800,112.77
weekend_2319,09:53:00,09:54:00,54500,2900,116.38
weekend_2319,09:58:00,10:09:00,54700,3000,119.35
weekend_2319,10:11:00,10:12:00,54800,3100,121.22
weekend_2319,10:14:00,10:14:00,54900,3200,122.78
weekend_2319,10:17:00,10:17:00,55000,3300,124.88
weekend_2319,10:19:00,10:20:00,55100,3400,126.13
weekend_2319,10:25:00,10:25:00,55200,3500,128.24
weekend_2326,10:10:00,10:10:00,19100,100,0
weekend_2326,10:13:00,10:14:00,19000,200,1.16
weekend_2326,10:17:00,10:18:00,18900,300,2.88
weekend_2326,10:20:00,10:21:00,18800,400,4.24
weekend_2326,10:25:00,10:25:00,18700,500,8.06
weekend_2326,10:30:00,10:31:00,18600,600,11.61
weekend_2326,10:33:00,10:34:00,18400,700,12.61
weekend_2326,10:40:00,10:41:00,18500,800,18.72
weekend_2326,10:48:00,10:49:00,18100,900,25.6
weekend_2326,10:56:00,10:57:00,17800,1000,32.98
weekend_2326,11:05:00,11:05:00,17300,1100,44.26
weekend_2326,11:13:00,11:13:00,16500,1200,55.16
weekend_2326,11:16:00,11:17:00,16300,1300,59.26
weekend_2326,11:21:00,11:22:00,16100,1400,65.42
weekend_2326,11:31:00,11:31:00,15400,1500,80.38
weekend_2326,11:35:00,11:35:00,15200,1600,85.88
weekend_2327,08:25:00,08:25:00,15200,100,0
weekend_2327,08:28:00,08:28:00,15400,200,5.5
weekend_2327,08:38:00,08:38:00,16100,300,20.46
weekend_2327,08:43:00,08:43:00,16300,400,26.62
weekend_2327,08:46:00,08:47:00,16500,500,30.72
weekend_2327,08:54:00,08:55:00,17300,600,41.62
weekend_2327,09:03:00,09:04:00,17800,700,52.9
weekend_2327,09:11:00,09:11:00,18100,800,60.28
weekend_2327,09:18:00,09:19:00,18500,900,67.16
weekend_2327,09:26:00,09:26:00,18400,1000,73.27
weekend_2327,09:29:00,09:29:00,18600,1100,74.27
weekend_2327,09:34:00,09:35:00,18700,1200,77.82
weekend_2327,09:39:00,09:40:00,18800,1300,81.64
weekend_2327,09:42:00,09:43:00,18900,1400,83
weekend_2327,09:46:00,09:47:00,19000,1500,84.72
weekend_2327,09:50:00,09:50:00,19100,1600,85.88
weekend_2330,09:50:00,09:50:00,55200,100,0
weekend_2330,09:55:00,09:55:00,55100,200,2.11
weekend_2330,09:57:00,09:58:00,55000,300,3.36
weekend_2330,10:00:00,10:01:00,54900,400,5.46
weekend_2330,10:03:00,10:03:00,54800,500,7.02
weekend_2330,10:06:00,10:07:00,54700,600,8.89
weekend_2330,10:11:00,10:11:00,54500,700,11.86
weekend_2330,10:16:00,10:16:00,54400,800,15.47
weekend_2330,10:21:00,10:22:00,54200,900,19.16
weekend_2330,10:29:00,10:29:00,53800,1000,23.71
weekend_2330,10:34:00,10:35:00,53700,1100,27.27
weekend_2330,10:39:00,10:40:00,53600,1200,29.91
weekend_2330,10:42:00,10:42:00,53500,1300,30.94
weekend_2330,10:44:00,10:45:00,53400,1400,32.46
weekend_2330,10:49:00,10:49:00,53100,1500,34.96
weekend_2330,10:51:00,10:52:00,53000,1600,35.88
weekend_2330,10:54:00,10:55:00,52900,1700,37.29
weekend_2330,10:58:00,10:58:00,52800,1800,39.41
weekend_2330,11:00:00,11:01:00,52700,1900,40.11
weekend_2330,11:07:00,11:10:00,19100,2000,42.36
weekend_2330,11:13:00,11:14:00,19000,2100,43.52
weekend_2330,11:17:00,11:18:00,18900,2200,45.24
weekend_2330,11:20:00,11:21:00,18800,2300,46.6
weekend_2330,11:25:00,11:25:00,18700,2400,50.42
weekend_2330,11:30:00,11:31:00,18600,2500,53.97
weekend_2330,11:33:00,11:34:00,18400,2600,54.97
weekend_2330,11:40:00,11:41:00,18500,2700,61.08
weekend_2330,11:48:00,11:49:00,18100,2800,67.96
weekend_2330,11:56:00,11:57:00,17800,2900,75.34
weekend_2330,12:05:00,12:05:00,17300,3000,86.62
weekend_2330,12:13:00,12:13:00,16500,3100,97.52
weekend_2330,12:16:00,12:17:00,16300,3200,101.62
weekend_2330,12:21:00,12:22:00,16100,3300,107.78
weekend_2330,12:31:00,12:31:00,15400,3400,122.74
weekend_2330,12:35:00,12:35:00,15200,3500,128.24
weekend_2331,09:25:00,09:25:00,15200,100,0
weekend_2331,09:28:00,09:28:00,15400,200,5.5
weekend_2331,09:38:00,09:38:00,16100,300,20.46
weekend_2331,09:43:00,09:43:00,16300,400,26.62
weekend_2331,09:46:00,09:47:00,16500,500,30.72
weekend_2331,09:54:00,09:55:00,17300,600,41.62
weekend_2331,10:03:00,10:04:00,17800,700,52.9
weekend_2331,10:11:00,10:11:00,18100,800,60.28
weekend_2331,10:18:00,10:19:00,18500,900,67.16
weekend_2331,10:26:00,10:26:00,18400,1000,73.27
weekend_2331,10:29:00,10:29:00,18600,1100,74.27
weekend_2331,10:34:00,10:35:00,18700,1200,77.82
weekend_2331,10:39:00,10:40:00,18800,1300,81.64
weekend_2331,10:42:00,10:43:00,18900,1400,83
weekend_2331,10:46:00,10:47:00,19000,1500,84.72
weekend_2331,10:50:00,10:50:00,19100,1600,85.88
weekend_2335,10:25:00,10:25:00,15200,100,0
weekend_2335,10:28:00,10:28:00,15400,200,5.5
weekend_2335,10:38:00,10:38:00,16100,300,20.46
weekend_2335,10:43:00,10:43:00,16300,400,26.62
weekend_2335,10:46:00,10:47:00,16500,500,30.72
weekend_2335,10:54:00,10:55:00,17300,600,41.62
weekend_2335,11:03:00,11:04:00,17800,700,52.9
weekend_2335,11:11:00,11:11:00,18100,800,60.28
weekend_2335,11:18:00,11:19:00,18500,900,67.16
weekend_2335,11:26:00,11:26:00,18400,1000,73.27
weekend_2335,11:29:00,11:29:00,18600,1100,74.27
weekend_2335,11:34:00,11:35:00,18700,1200,77.82
weekend_2335,11:39:00,11:40:00,18800,1300,81.64
weekend_2335,11:42:00,11:43:00,18900,1400,83
weekend_2335,11:46:00,11:47:00,19000,1500,84.72
weekend_2335,11:50:00,11:50:00,19100,1600,85.88
weekend_2338,12:10:00,12:10:00,19100,100,0
weekend_2338,12:13:00,12:14:00,19000,200,1.16
weekend_2338,12:17:00,12:18:00,18900,300,2.88
weekend_2338,12:20:00,12:21:00,18800,400,4.24
weekend_2338,12:25:00,12:25:00,18700,500,8.06
weekend_2338,12:30:00,12:41:00,18600,600,11.61
weekend_2338,12:43:00,12:44:00,18400,700,12.61
weekend_2338,12:50:00,12:51:00,18500,800,18.72
weekend_2338,12:58:00,12:59:00,18100,900,25.6
weekend_2338,13:06:00,13:07:00,17800,1000,32.98
weekend_2338,13:15:00,13:15:00,17300,1100,44.26
weekend_2338,13:23:00,13:23:00,16500,1200,55.16
weekend_2338,13:26:00,13:27:00,16300,1300,59.26
weekend_2338,13:31:00,13:32:00,16100,1400,65.42
weekend_2338,13:41:00,13:41:00,15400,1500,80.38
weekend_2338,13:45:00,13:45:00,15200,1600,85.88
weekend_2339,11:20:00,11:20:00,15200,100,0
weekend_2339,11:23:00,11:23:00,15400,200,5.5
weekend_2339,11:33:00,11:33:00,16100,300,20.46
weekend_2339,11:38:00,11:38:00,16300,400,26.62
weekend_2339,11:41:00,11:42:00,16500,500,30.72
weekend_2339,11:49:00,11:50:00,17300,600,41.62
weekend_2339,11:58:00,11:59:00,17800,700,52.9
weekend_2339,12:06:00,12:16:00,18100,800,60.28
weekend_2339,12:23:00,12:24:00,18500,900,67.16
weekend_2339,12:31:00,12:31:00,18400,1000,73.27
weekend_2339,12:34:00,12:34:00,18600,1100,74.27
weekend_2339,12:39:00,12:40:00,18700,1200,77.82
weekend_2339,12:44:00,12:45:00,18800,1300,81.64
weekend_2339,12:47:00,12:48:00,18900,1400,83
weekend_2339,12:51:00,12:52:00,19000,1500,84.72
weekend_2339,12:55:00,12:55:00,19100,1600,85.88
weekend_2342,13:10:00,13:10:00,19100,100,0
weekend_2342,13:13:00,13:14:00,19000,200,1.16
weekend_2342,13:17:00,13:18:00,18900,300,2.88
weekend_2342,13:20:00,13:21:00,18800,400,4.24
weekend_2342,13:25:00,13:25:00,18700,500,8.06
weekend_2342,13:30:00,13:31:00,18600,600,11.61
weekend_2342,13:33:00,13:34:00,18400,700,12.61
weekend_2342,13:40:00,13:41:00,18500,800,18.72
weekend_2342,13:48:00,13:49:00,18100,900,25.6
weekend_2342,13:56:00,13:57:00,17800,1000,32.98
weekend_2342,14:05:00,14:05:00,17300,1100,44.26
weekend_2342,14:13:00,14:13:00,16500,1200,55.16
weekend_2342,14:16:00,14:17:00,16300,1300,59.26
weekend_2342,14:21:00,14:22:00,16100,1400,65.42
weekend_2342,14:31:00,14:31:00,15400,1500,80.38
weekend_2342,14:35:00,14:35:00,15200,1600,85.88
weekend_2343,12:30:00,12:30:00,15200,100,0
weekend_2343,12:33:00,12:33:00,15400,200,5.5
weekend_2343,12:43:00,12:43:00,16100,300,20.46
weekend_2343,12:48:00,12:48:00,16300,400,26.62
weekend_2343,12:51:00,12:52:00,16500,500,30.72
weekend_2343,12:59:00,13:00:00,17300,600,41.62
weekend_2343,13:08:00,13:09:00,17800,700,52.9
weekend_2343,13:16:00,13:16:00,18100,800,60.28
weekend_2343,13:23:00,13:24:00,18500,900,67.16
weekend_2343,13:31:00,13:31:00,18400,1000,73.27
weekend_2343,13:34:00,13:34:00,18600,1100,74.27
weekend_2343,13:39:00,13:40:00,18700,1200,77.82
weekend_2343,13:44:00,13:45:00,18800,1300,81.64
weekend_2343,13:47:00,13:48:00,18900,1400,83
weekend_2343,13:51:00,13:52:00,19000,1500,84.72
weekend_2343,13:55:00,13:55:00,19100,1600,85.88
weekend_2346,14:10:00,14:10:00,19100,100,0
weekend_2346,14:13:00,14:19:00,19000,200,1.16
weekend_2346,14:22:00,14:23:00,18900,300,2.88
